partID,ts,ctr,
31,2022-11-19 8:02,17,
32,2022-11-19 8:02,72,
33,2022-11-19 8:02,81,
34,2022-11-19 8:02,64,
35,2022-11-19 8:02,83,
1,2022-11-19 8:17,65,
2,2022-11-19 8:17,32,
3,2022-11-19 8:17,40,
4,2022-11-19 8:17,42,
5,2022-11-19 8:17,54,
6,2022-11-19 8:17,33,
7,2022-11-19 8:17,46,
8,2022-11-19 8:17,15,
9,2022-11-19 8:17,16,
10,2022-11-19 8:17,17,
11,2022-11-19 8:17,17,
12,2022-11-19 8:17,20,
13,2022-11-19 8:17,28,
14,2022-11-19 8:17,104,
15,2022-11-19 8:17,30,
16,2022-11-19 8:17,23,
17,2022-11-19 8:17,13,
18,2022-11-19 8:17,120,
19,2022-11-19 8:17,95,
20,2022-11-19 8:17,64,
21,2022-11-19 8:17,58,
22,2022-11-19 8:17,42,
23,2022-11-19 8:17,40,
24,2022-11-19 8:17,21,
25,2022-11-19 8:17,80,
26,2022-11-19 8:17,57,
27,2022-11-19 8:17,58,
28,2022-11-19 8:17,17,
29,2022-11-19 8:17,17,
30,2022-11-19 8:17,65,
31,2022-11-19 8:17,17,
32,2022-11-19 8:17,72,
33,2022-11-19 8:17,81,
34,2022-11-19 8:17,64,
35,2022-11-19 8:17,83,
1,2022-11-19 8:32,65,
2,2022-11-19 8:32,32,
3,2022-11-19 8:32,40,
4,2022-11-19 8:32,42,
5,2022-11-19 8:32,54,
6,2022-11-19 8:32,33,
7,2022-11-19 8:32,46,
8,2022-11-19 8:32,15,
9,2022-11-19 8:32,16,
10,2022-11-19 8:32,17,
11,2022-11-19 8:32,17,
12,2022-11-19 8:32,20,
13,2022-11-19 8:32,28,
14,2022-11-19 8:32,104,
15,2022-11-19 8:32,30,
16,2022-11-19 8:32,23,
17,2022-11-19 8:32,13,
18,2022-11-19 8:32,120,
19,2022-11-19 8:32,95,
20,2022-11-19 8:32,64,
21,2022-11-19 8:32,58,
22,2022-11-19 8:32,42,
23,2022-11-19 8:32,40,
24,2022-11-19 8:32,21,
25,2022-11-19 8:32,80,
26,2022-11-19 8:32,57,
27,2022-11-19 8:32,58,
28,2022-11-19 8:32,17,
29,2022-11-19 8:32,17,
30,2022-11-19 8:32,65,
31,2022-11-19 8:32,17,
32,2022-11-19 8:32,72,
33,2022-11-19 8:32,81,
34,2022-11-19 8:32,64,
35,2022-11-19 8:32,83,
1,2022-11-19 8:47,65,
2,2022-11-19 8:47,32,
3,2022-11-19 8:47,40,
4,2022-11-19 8:47,42,
5,2022-11-19 8:47,54,
6,2022-11-19 8:47,33,
7,2022-11-19 8:47,46,
8,2022-11-19 8:47,15,
9,2022-11-19 8:47,16,
10,2022-11-19 8:47,17,
11,2022-11-19 8:47,17,
12,2022-11-19 8:47,20,
13,2022-11-19 8:47,28,
14,2022-11-19 8:47,104,
15,2022-11-19 8:47,30,
16,2022-11-19 8:47,23,
17,2022-11-19 8:47,13,
18,2022-11-19 8:47,120,
19,2022-11-19 8:47,95,
20,2022-11-19 8:47,64,
21,2022-11-19 8:47,58,
22,2022-11-19 8:47,42,
23,2022-11-19 8:47,40,
24,2022-11-19 8:47,21,
25,2022-11-19 8:47,80,
26,2022-11-19 8:47,57,
27,2022-11-19 8:47,58,
28,2022-11-19 8:47,17,
29,2022-11-19 8:47,17,
30,2022-11-19 8:47,65,
31,2022-11-19 8:47,17,
32,2022-11-19 8:47,72,
33,2022-11-19 8:47,81,
34,2022-11-19 8:47,64,
35,2022-11-19 8:47,83,
1,2022-11-19 9:02,65,
2,2022-11-19 9:02,32,
3,2022-11-19 9:02,40,
4,2022-11-19 9:02,42,
5,2022-11-19 9:02,54,
6,2022-11-19 9:02,33,
7,2022-11-19 9:02,46,
8,2022-11-19 9:02,15,
9,2022-11-19 9:02,16,
10,2022-11-19 9:02,17,
11,2022-11-19 9:02,17,
12,2022-11-19 9:02,20,
13,2022-11-19 9:02,28,
14,2022-11-19 9:02,104,
15,2022-11-19 9:02,30,
16,2022-11-19 9:02,23,
17,2022-11-19 9:02,13,
18,2022-11-19 9:02,120,
19,2022-11-19 9:02,95,
20,2022-11-19 9:02,64,
21,2022-11-19 9:02,58,
22,2022-11-19 9:02,42,
23,2022-11-19 9:02,40,
24,2022-11-19 9:02,21,
25,2022-11-19 9:02,80,
26,2022-11-19 9:02,57,
27,2022-11-19 9:02,58,
28,2022-11-19 9:02,17,
29,2022-11-19 9:02,17,
30,2022-11-19 9:02,65,
31,2022-11-19 9:02,17,
32,2022-11-19 9:02,72,
33,2022-11-19 9:02,81,
34,2022-11-19 9:02,64,
35,2022-11-19 9:02,83,
1,2022-11-19 9:17,65,
2,2022-11-19 9:17,32,
3,2022-11-19 9:17,40,
4,2022-11-19 9:17,42,
5,2022-11-19 9:17,54,
6,2022-11-19 9:17,33,
7,2022-11-19 9:17,46,
8,2022-11-19 9:17,15,
9,2022-11-19 9:17,16,
10,2022-11-19 9:17,17,
11,2022-11-19 9:17,17,
12,2022-11-19 9:17,20,
13,2022-11-19 9:17,28,
14,2022-11-19 9:17,104,
15,2022-11-19 9:17,30,
16,2022-11-19 9:17,23,
17,2022-11-19 9:17,13,
18,2022-11-19 9:17,120,
19,2022-11-19 9:17,95,
20,2022-11-19 9:17,64,
21,2022-11-19 9:17,58,
22,2022-11-19 9:17,42,
23,2022-11-19 9:17,40,
24,2022-11-19 9:17,21,
25,2022-11-19 9:17,80,
26,2022-11-19 9:17,57,
27,2022-11-19 9:17,58,
28,2022-11-19 9:17,17,
29,2022-11-19 9:17,17,
30,2022-11-19 9:17,65,
31,2022-11-19 9:17,17,
32,2022-11-19 9:17,72,
33,2022-11-19 9:17,81,
34,2022-11-19 9:17,64,
35,2022-11-19 9:17,83,
1,2022-11-19 9:32,65,
2,2022-11-19 9:32,32,
3,2022-11-19 9:32,40,
4,2022-11-19 9:32,42,
5,2022-11-19 9:32,54,
6,2022-11-19 9:32,33,
7,2022-11-19 9:32,46,
8,2022-11-19 9:32,15,
9,2022-11-19 9:32,16,
10,2022-11-19 9:32,17,
11,2022-11-19 9:32,17,
12,2022-11-19 9:32,20,
13,2022-11-19 9:32,28,
14,2022-11-19 9:32,104,
15,2022-11-19 9:32,30,
16,2022-11-19 9:32,23,
17,2022-11-19 9:32,13,
18,2022-11-19 9:32,120,
19,2022-11-19 9:32,95,
20,2022-11-19 9:32,64,
21,2022-11-19 9:32,58,
22,2022-11-19 9:32,42,
23,2022-11-19 9:32,40,
24,2022-11-19 9:32,21,
25,2022-11-19 9:32,80,
26,2022-11-19 9:32,57,
27,2022-11-19 9:32,58,
28,2022-11-19 9:32,17,
29,2022-11-19 9:32,17,
30,2022-11-19 9:32,65,
31,2022-11-19 9:32,17,
32,2022-11-19 9:32,72,
33,2022-11-19 9:32,81,
34,2022-11-19 9:32,64,
35,2022-11-19 9:32,83,
1,2022-11-19 9:47,65,
2,2022-11-19 9:47,32,
3,2022-11-19 9:47,40,
4,2022-11-19 9:47,42,
5,2022-11-19 9:47,54,
6,2022-11-19 9:47,33,
7,2022-11-19 9:47,46,
8,2022-11-19 9:47,15,
9,2022-11-19 9:47,16,
10,2022-11-19 9:47,17,
11,2022-11-19 9:47,17,
12,2022-11-19 9:47,20,
13,2022-11-19 9:47,28,
14,2022-11-19 9:47,104,
15,2022-11-19 9:47,30,
16,2022-11-19 9:47,23,
17,2022-11-19 9:47,13,
18,2022-11-19 9:47,120,
19,2022-11-19 9:47,95,
20,2022-11-19 9:47,64,
21,2022-11-19 9:47,58,
22,2022-11-19 9:47,42,
23,2022-11-19 9:47,40,
24,2022-11-19 9:47,21,
25,2022-11-19 9:47,80,
26,2022-11-19 9:47,57,
27,2022-11-19 9:47,58,
28,2022-11-19 9:47,17,
29,2022-11-19 9:47,17,
30,2022-11-19 9:47,65,
31,2022-11-19 9:47,17,
32,2022-11-19 9:47,72,
33,2022-11-19 9:47,81,
34,2022-11-19 9:47,64,
35,2022-11-19 9:47,83,
1,2022-11-19 10:02,65,
2,2022-11-19 10:02,32,
3,2022-11-19 10:02,40,
4,2022-11-19 10:02,42,
5,2022-11-19 10:02,54,
6,2022-11-19 10:02,33,
7,2022-11-19 10:02,46,
8,2022-11-19 10:02,15,
9,2022-11-19 10:02,16,
10,2022-11-19 10:02,17,
11,2022-11-19 10:02,17,
12,2022-11-19 10:02,20,
13,2022-11-19 10:02,28,
14,2022-11-19 10:02,104,
15,2022-11-19 10:02,30,
16,2022-11-19 10:02,23,
17,2022-11-19 10:02,13,
18,2022-11-19 10:02,120,
19,2022-11-19 10:02,95,
20,2022-11-19 10:02,64,
21,2022-11-19 10:02,58,
22,2022-11-19 10:02,42,
23,2022-11-19 10:02,40,
24,2022-11-19 10:02,21,
25,2022-11-19 10:02,80,
26,2022-11-19 10:02,57,
27,2022-11-19 10:02,58,
28,2022-11-19 10:02,17,
29,2022-11-19 10:02,17,
30,2022-11-19 10:02,65,
31,2022-11-19 10:02,17,
32,2022-11-19 10:02,72,
33,2022-11-19 10:02,81,
34,2022-11-19 10:02,64,
35,2022-11-19 10:02,83,
1,2022-11-19 10:17,65,
2,2022-11-19 10:17,32,
3,2022-11-19 10:17,40,
4,2022-11-19 10:17,42,
5,2022-11-19 10:17,54,
6,2022-11-19 10:17,33,
7,2022-11-19 10:17,46,
8,2022-11-19 10:17,15,
9,2022-11-19 10:17,16,
10,2022-11-19 10:17,17,
11,2022-11-19 10:17,17,
12,2022-11-19 10:17,20,
13,2022-11-19 10:17,28,
14,2022-11-19 10:17,104,
15,2022-11-19 10:17,30,
16,2022-11-19 10:17,23,
17,2022-11-19 10:17,13,
18,2022-11-19 10:17,120,
19,2022-11-19 10:17,95,
20,2022-11-19 10:17,64,
21,2022-11-19 10:17,58,
22,2022-11-19 10:17,42,
23,2022-11-19 10:17,40,
24,2022-11-19 10:17,21,
25,2022-11-19 10:17,80,
26,2022-11-19 10:17,57,
27,2022-11-19 10:17,58,
28,2022-11-19 10:17,17,
29,2022-11-19 10:17,17,
30,2022-11-19 10:17,65,
31,2022-11-19 10:17,17,
32,2022-11-19 10:17,72,
33,2022-11-19 10:17,81,
34,2022-11-19 10:17,64,
35,2022-11-19 10:17,83,
1,2022-11-19 10:32,65,
2,2022-11-19 10:32,32,
3,2022-11-19 10:32,40,
4,2022-11-19 10:32,42,
5,2022-11-19 10:32,54,
6,2022-11-19 10:32,33,
7,2022-11-19 10:32,46,
8,2022-11-19 10:32,15,
9,2022-11-19 10:32,16,
10,2022-11-19 10:32,17,
11,2022-11-19 10:32,17,
12,2022-11-19 10:32,20,
13,2022-11-19 10:32,28,
14,2022-11-19 10:32,104,
15,2022-11-19 10:32,30,
16,2022-11-19 10:32,23,
17,2022-11-19 10:32,13,
18,2022-11-19 10:32,120,
19,2022-11-19 10:32,95,
20,2022-11-19 10:32,64,
21,2022-11-19 10:32,58,
22,2022-11-19 10:32,42,
23,2022-11-19 10:32,40,
24,2022-11-19 10:32,21,
25,2022-11-19 10:32,80,
26,2022-11-19 10:32,57,
27,2022-11-19 10:32,58,
28,2022-11-19 10:32,17,
29,2022-11-19 10:32,17,
30,2022-11-19 10:32,65,
31,2022-11-19 10:32,17,
32,2022-11-19 10:32,72,
33,2022-11-19 10:32,81,
34,2022-11-19 10:32,64,
35,2022-11-19 10:32,83,
1,2022-11-19 10:47,65,
2,2022-11-19 10:47,32,
3,2022-11-19 10:47,40,
4,2022-11-19 10:47,42,
5,2022-11-19 10:47,54,
6,2022-11-19 10:47,33,
7,2022-11-19 10:47,46,
8,2022-11-19 10:47,15,
9,2022-11-19 10:47,16,
10,2022-11-19 10:47,17,
11,2022-11-19 10:47,17,
12,2022-11-19 10:47,20,
13,2022-11-19 10:47,28,
14,2022-11-19 10:47,104,
15,2022-11-19 10:47,30,
16,2022-11-19 10:47,23,
17,2022-11-19 10:47,13,
18,2022-11-19 10:47,120,
19,2022-11-19 10:47,95,
20,2022-11-19 10:47,64,
21,2022-11-19 10:47,58,
22,2022-11-19 10:47,42,
23,2022-11-19 10:47,40,
24,2022-11-19 10:47,21,
25,2022-11-19 10:47,80,
26,2022-11-19 10:47,57,
27,2022-11-19 10:47,58,
28,2022-11-19 10:47,17,
29,2022-11-19 10:47,17,
30,2022-11-19 10:47,65,
31,2022-11-19 10:47,17,
32,2022-11-19 10:47,72,
33,2022-11-19 10:47,81,
34,2022-11-19 10:47,64,
35,2022-11-19 10:47,83,
1,2022-11-19 11:02,65,
2,2022-11-19 11:02,32,
3,2022-11-19 11:02,40,
4,2022-11-19 11:02,42,
5,2022-11-19 11:02,54,
6,2022-11-19 11:02,33,
7,2022-11-19 11:02,46,
8,2022-11-19 11:02,15,
9,2022-11-19 11:02,16,
10,2022-11-19 11:02,17,
11,2022-11-19 11:02,17,
12,2022-11-19 11:02,20,
13,2022-11-19 11:02,28,
14,2022-11-19 11:02,104,
15,2022-11-19 11:02,30,
16,2022-11-19 11:02,23,
17,2022-11-19 11:02,13,
18,2022-11-19 11:02,120,
19,2022-11-19 11:02,95,
20,2022-11-19 11:02,64,
21,2022-11-19 11:02,58,
22,2022-11-19 11:02,42,
23,2022-11-19 11:02,40,
24,2022-11-19 11:02,21,
25,2022-11-19 11:02,80,
26,2022-11-19 11:02,57,
27,2022-11-19 11:02,58,
28,2022-11-19 11:02,17,
29,2022-11-19 11:02,17,
30,2022-11-19 11:02,65,
31,2022-11-19 11:02,17,
32,2022-11-19 11:02,72,
33,2022-11-19 11:02,81,
34,2022-11-19 11:02,64,
35,2022-11-19 11:02,83,
1,2022-11-19 11:17,65,
2,2022-11-19 11:17,32,
3,2022-11-19 11:17,40,
4,2022-11-19 11:17,42,
5,2022-11-19 11:17,54,
6,2022-11-19 11:17,33,
7,2022-11-19 11:17,46,
8,2022-11-19 11:17,15,
9,2022-11-19 11:17,16,
10,2022-11-19 11:17,17,
11,2022-11-19 11:17,17,
12,2022-11-19 11:17,20,
13,2022-11-19 11:17,28,
14,2022-11-19 11:17,104,
15,2022-11-19 11:17,30,
16,2022-11-19 11:17,23,
17,2022-11-19 11:17,13,
18,2022-11-19 11:17,120,
19,2022-11-19 11:17,95,
20,2022-11-19 11:17,64,
21,2022-11-19 11:17,58,
22,2022-11-19 11:17,42,
23,2022-11-19 11:17,40,
24,2022-11-19 11:17,21,
25,2022-11-19 11:17,80,
26,2022-11-19 11:17,57,
27,2022-11-19 11:17,58,
28,2022-11-19 11:17,17,
29,2022-11-19 11:17,17,
30,2022-11-19 11:17,65,
31,2022-11-19 11:17,17,
32,2022-11-19 11:17,72,
33,2022-11-19 11:17,81,
34,2022-11-19 11:17,64,
35,2022-11-19 11:17,83,
1,2022-11-19 11:32,65,
2,2022-11-19 11:32,32,
3,2022-11-19 11:32,40,
4,2022-11-19 11:32,42,
5,2022-11-19 11:32,54,
6,2022-11-19 11:32,33,
7,2022-11-19 11:32,46,
8,2022-11-19 11:32,15,
9,2022-11-19 11:32,16,
10,2022-11-19 11:32,17,
11,2022-11-19 11:32,17,
12,2022-11-19 11:32,20,
13,2022-11-19 11:32,28,
14,2022-11-19 11:32,104,
15,2022-11-19 11:32,30,
16,2022-11-19 11:32,23,
17,2022-11-19 11:32,13,
18,2022-11-19 11:32,120,
19,2022-11-19 11:32,95,
20,2022-11-19 11:32,64,
21,2022-11-19 11:32,58,
22,2022-11-19 11:32,42,
23,2022-11-19 11:32,40,
24,2022-11-19 11:32,21,
25,2022-11-19 11:32,80,
26,2022-11-19 11:32,57,
27,2022-11-19 11:32,58,
28,2022-11-19 11:32,17,
29,2022-11-19 11:32,17,
30,2022-11-19 11:32,65,
31,2022-11-19 11:32,17,
32,2022-11-19 11:32,72,
33,2022-11-19 11:32,81,
34,2022-11-19 11:32,64,
35,2022-11-19 11:32,83,
1,2022-11-19 11:47,65,
2,2022-11-19 11:47,32,
3,2022-11-19 11:47,40,
4,2022-11-19 11:47,42,
5,2022-11-19 11:47,54,
6,2022-11-19 11:47,33,
7,2022-11-19 11:47,46,
8,2022-11-19 11:47,15,
9,2022-11-19 11:47,16,
10,2022-11-19 11:47,17,
11,2022-11-19 11:47,17,
12,2022-11-19 11:47,20,
13,2022-11-19 11:47,28,
14,2022-11-19 11:47,104,
15,2022-11-19 11:47,30,
16,2022-11-19 11:47,23,
17,2022-11-19 11:47,13,
18,2022-11-19 11:47,120,
19,2022-11-19 11:47,95,
20,2022-11-19 11:47,64,
21,2022-11-19 11:47,58,
22,2022-11-19 11:47,42,
23,2022-11-19 11:47,40,
24,2022-11-19 11:47,21,
25,2022-11-19 11:47,80,
26,2022-11-19 11:47,57,
27,2022-11-19 11:47,58,
28,2022-11-19 11:47,17,
29,2022-11-19 11:47,17,
30,2022-11-19 11:47,65,
31,2022-11-19 11:47,17,
32,2022-11-19 11:47,72,
33,2022-11-19 11:47,81,
34,2022-11-19 11:47,64,
35,2022-11-19 11:47,83,
1,2022-11-19 12:02,65,
2,2022-11-19 12:02,32,
3,2022-11-19 12:02,40,
4,2022-11-19 12:02,42,
5,2022-11-19 12:02,54,
6,2022-11-19 12:02,33,
7,2022-11-19 12:02,46,
8,2022-11-19 12:02,15,
9,2022-11-19 12:02,16,
10,2022-11-19 12:02,17,
11,2022-11-19 12:02,17,
12,2022-11-19 12:02,20,
13,2022-11-19 12:02,28,
14,2022-11-19 12:02,104,
15,2022-11-19 12:02,30,
16,2022-11-19 12:02,23,
17,2022-11-19 12:02,13,
18,2022-11-19 12:02,120,
19,2022-11-19 12:02,95,
20,2022-11-19 12:02,64,
21,2022-11-19 12:02,58,
22,2022-11-19 12:02,42,
23,2022-11-19 12:02,40,
24,2022-11-19 12:02,21,
25,2022-11-19 12:02,80,
26,2022-11-19 12:02,57,
27,2022-11-19 12:02,58,
28,2022-11-19 12:02,17,
29,2022-11-19 12:02,17,
30,2022-11-19 12:02,65,
31,2022-11-19 12:02,17,
32,2022-11-19 12:02,72,
33,2022-11-19 12:02,81,
34,2022-11-19 12:02,64,
35,2022-11-19 12:02,83,
1,2022-11-19 12:17,65,
2,2022-11-19 12:17,32,
3,2022-11-19 12:17,40,
4,2022-11-19 12:17,42,
5,2022-11-19 12:17,54,
6,2022-11-19 12:17,33,
7,2022-11-19 12:17,46,
8,2022-11-19 12:17,15,
9,2022-11-19 12:17,16,
10,2022-11-19 12:17,17,
11,2022-11-19 12:17,17,
12,2022-11-19 12:17,20,
13,2022-11-19 12:17,28,
14,2022-11-19 12:17,104,
15,2022-11-19 12:17,30,
16,2022-11-19 12:17,23,
17,2022-11-19 12:17,13,
18,2022-11-19 12:17,120,
19,2022-11-19 12:17,95,
20,2022-11-19 12:17,64,
21,2022-11-19 12:17,58,
22,2022-11-19 12:17,42,
23,2022-11-19 12:17,40,
24,2022-11-19 12:17,21,
25,2022-11-19 12:17,80,
26,2022-11-19 12:17,57,
27,2022-11-19 12:17,58,
28,2022-11-19 12:17,17,
29,2022-11-19 12:17,17,
30,2022-11-19 12:17,65,
31,2022-11-19 12:17,17,
32,2022-11-19 12:17,72,
33,2022-11-19 12:17,81,
34,2022-11-19 12:17,64,
35,2022-11-19 12:17,83,
1,2022-11-19 12:32,65,
2,2022-11-19 12:32,32,
3,2022-11-19 12:32,40,
4,2022-11-19 12:32,42,
5,2022-11-19 12:32,54,
6,2022-11-19 12:32,33,
7,2022-11-19 12:32,46,
8,2022-11-19 12:32,15,
9,2022-11-19 12:32,16,
10,2022-11-19 12:32,17,
11,2022-11-19 12:32,17,
12,2022-11-19 12:32,20,
13,2022-11-19 12:32,28,
14,2022-11-19 12:32,104,
15,2022-11-19 12:32,30,
16,2022-11-19 12:32,23,
17,2022-11-19 12:32,13,
18,2022-11-19 12:32,120,
19,2022-11-19 12:32,95,
20,2022-11-19 12:32,64,
21,2022-11-19 12:32,58,
22,2022-11-19 12:32,42,
23,2022-11-19 12:32,40,
24,2022-11-19 12:32,21,
25,2022-11-19 12:32,80,
26,2022-11-19 12:32,57,
27,2022-11-19 12:32,58,
28,2022-11-19 12:32,17,
29,2022-11-19 12:32,17,
30,2022-11-19 12:32,65,
31,2022-11-19 12:32,17,
32,2022-11-19 12:32,72,
33,2022-11-19 12:32,81,
34,2022-11-19 12:32,64,
35,2022-11-19 12:32,83,
1,2022-11-19 12:47,65,
2,2022-11-19 12:47,32,
3,2022-11-19 12:47,40,
4,2022-11-19 12:47,42,
5,2022-11-19 12:47,54,
6,2022-11-19 12:47,33,
7,2022-11-19 12:47,46,
8,2022-11-19 12:47,15,
9,2022-11-19 12:47,16,
10,2022-11-19 12:47,17,
11,2022-11-19 12:47,17,
12,2022-11-19 12:47,20,
13,2022-11-19 12:47,28,
14,2022-11-19 12:47,104,
15,2022-11-19 12:47,30,
16,2022-11-19 12:47,23,
17,2022-11-19 12:47,13,
18,2022-11-19 12:47,120,
19,2022-11-19 12:47,95,
20,2022-11-19 12:47,64,
21,2022-11-19 12:47,58,
22,2022-11-19 12:47,42,
23,2022-11-19 12:47,40,
24,2022-11-19 12:47,21,
25,2022-11-19 12:47,80,
26,2022-11-19 12:47,57,
27,2022-11-19 12:47,58,
28,2022-11-19 12:47,17,
29,2022-11-19 12:47,17,
30,2022-11-19 12:47,65,
31,2022-11-19 12:47,17,
32,2022-11-19 12:47,72,
33,2022-11-19 12:47,81,
34,2022-11-19 12:47,64,
35,2022-11-19 12:47,83,
1,2022-11-19 13:02,65,
2,2022-11-19 13:02,32,
3,2022-11-19 13:02,40,
4,2022-11-19 13:02,42,
5,2022-11-19 13:02,54,
6,2022-11-19 13:02,33,
7,2022-11-19 13:02,46,
8,2022-11-19 13:02,15,
9,2022-11-19 13:02,16,
10,2022-11-19 13:02,17,
11,2022-11-19 13:02,17,
12,2022-11-19 13:02,20,
13,2022-11-19 13:02,28,
14,2022-11-19 13:02,104,
15,2022-11-19 13:02,30,
16,2022-11-19 13:02,23,
17,2022-11-19 13:02,13,
18,2022-11-19 13:02,120,
19,2022-11-19 13:02,95,
20,2022-11-19 13:02,64,
21,2022-11-19 13:02,58,
22,2022-11-19 13:02,42,
23,2022-11-19 13:02,40,
24,2022-11-19 13:02,21,
25,2022-11-19 13:02,80,
26,2022-11-19 13:02,57,
27,2022-11-19 13:02,58,
28,2022-11-19 13:02,17,
29,2022-11-19 13:02,17,
30,2022-11-19 13:02,65,
31,2022-11-19 13:02,17,
32,2022-11-19 13:02,72,
33,2022-11-19 13:02,81,
34,2022-11-19 13:02,64,
35,2022-11-19 13:02,83,
1,2022-11-19 13:17,65,
2,2022-11-19 13:17,32,
3,2022-11-19 13:17,40,
4,2022-11-19 13:17,42,
5,2022-11-19 13:17,54,
6,2022-11-19 13:17,33,
7,2022-11-19 13:17,46,
8,2022-11-19 13:17,15,
9,2022-11-19 13:17,16,
10,2022-11-19 13:17,17,
11,2022-11-19 13:17,17,
12,2022-11-19 13:17,20,
13,2022-11-19 13:17,28,
14,2022-11-19 13:17,104,
15,2022-11-19 13:17,30,
16,2022-11-19 13:17,23,
17,2022-11-19 13:17,13,
18,2022-11-19 13:17,120,
19,2022-11-19 13:17,95,
20,2022-11-19 13:17,64,
21,2022-11-19 13:17,58,
22,2022-11-19 13:17,42,
23,2022-11-19 13:17,40,
24,2022-11-19 13:17,21,
25,2022-11-19 13:17,80,
26,2022-11-19 13:17,57,
27,2022-11-19 13:17,58,
28,2022-11-19 13:17,17,
29,2022-11-19 13:17,17,
30,2022-11-19 13:17,65,
31,2022-11-19 13:17,17,
32,2022-11-19 13:17,72,
33,2022-11-19 13:17,81,
34,2022-11-19 13:17,64,
35,2022-11-19 13:17,83,
1,2022-11-19 13:32,65,
2,2022-11-19 13:32,32,
3,2022-11-19 13:32,40,
4,2022-11-19 13:32,42,
5,2022-11-19 13:32,54,
6,2022-11-19 13:32,33,
7,2022-11-19 13:32,46,
8,2022-11-19 13:32,15,
9,2022-11-19 13:32,16,
10,2022-11-19 13:32,17,
11,2022-11-19 13:32,17,
12,2022-11-19 13:32,20,
13,2022-11-19 13:32,28,
14,2022-11-19 13:32,104,
15,2022-11-19 13:32,30,
16,2022-11-19 13:32,23,
17,2022-11-19 13:32,13,
18,2022-11-19 13:32,120,
19,2022-11-19 13:32,95,
20,2022-11-19 13:32,64,
21,2022-11-19 13:32,58,
22,2022-11-19 13:32,42,
23,2022-11-19 13:32,40,
24,2022-11-19 13:32,21,
25,2022-11-19 13:32,80,
26,2022-11-19 13:32,57,
27,2022-11-19 13:32,58,
28,2022-11-19 13:32,17,
29,2022-11-19 13:32,17,
30,2022-11-19 13:32,65,
31,2022-11-19 13:32,17,
32,2022-11-19 13:32,72,
33,2022-11-19 13:32,81,
34,2022-11-19 13:32,64,
35,2022-11-19 13:32,83,
1,2022-11-19 13:47,65,
2,2022-11-19 13:47,32,
3,2022-11-19 13:47,40,
4,2022-11-19 13:47,42,
5,2022-11-19 13:47,54,
6,2022-11-19 13:47,33,
7,2022-11-19 13:47,46,
8,2022-11-19 13:47,15,
9,2022-11-19 13:47,16,
10,2022-11-19 13:47,17,
11,2022-11-19 13:47,17,
12,2022-11-19 13:47,20,
13,2022-11-19 13:47,28,
14,2022-11-19 13:47,104,
15,2022-11-19 13:47,30,
16,2022-11-19 13:47,23,
17,2022-11-19 13:47,13,
18,2022-11-19 13:47,120,
19,2022-11-19 13:47,95,
20,2022-11-19 13:47,64,
21,2022-11-19 13:47,58,
22,2022-11-19 13:47,42,
23,2022-11-19 13:47,40,
24,2022-11-19 13:47,21,
25,2022-11-19 13:47,80,
26,2022-11-19 13:47,57,
27,2022-11-19 13:47,58,
28,2022-11-19 13:47,17,
29,2022-11-19 13:47,17,
30,2022-11-19 13:47,65,
31,2022-11-19 13:47,17,
32,2022-11-19 13:47,72,
33,2022-11-19 13:47,81,
34,2022-11-19 13:47,64,
35,2022-11-19 13:47,83,
1,2022-11-19 14:02,65,
2,2022-11-19 14:02,32,
3,2022-11-19 14:02,40,
4,2022-11-19 14:02,42,
5,2022-11-19 14:02,54,
6,2022-11-19 14:02,33,
7,2022-11-19 14:02,46,
8,2022-11-19 14:02,15,
9,2022-11-19 14:02,16,
10,2022-11-19 14:02,17,
11,2022-11-19 14:02,17,
12,2022-11-19 14:02,20,
13,2022-11-19 14:02,28,
14,2022-11-19 14:02,104,
15,2022-11-19 14:02,30,
16,2022-11-19 14:02,23,
17,2022-11-19 14:02,13,
18,2022-11-19 14:02,120,
19,2022-11-19 14:02,95,
20,2022-11-19 14:02,64,
21,2022-11-19 14:02,58,
22,2022-11-19 14:02,42,
23,2022-11-19 14:02,40,
24,2022-11-19 14:02,21,
25,2022-11-19 14:02,80,
26,2022-11-19 14:02,57,
27,2022-11-19 14:02,58,
28,2022-11-19 14:02,17,
29,2022-11-19 14:02,17,
30,2022-11-19 14:02,65,
31,2022-11-19 14:02,17,
32,2022-11-19 14:02,72,
33,2022-11-19 14:02,81,
34,2022-11-19 14:02,64,
35,2022-11-19 14:02,83,
1,2022-11-19 14:17,65,
2,2022-11-19 14:17,32,
3,2022-11-19 14:17,40,
4,2022-11-19 14:17,42,
5,2022-11-19 14:17,54,
6,2022-11-19 14:17,33,
7,2022-11-19 14:17,46,
8,2022-11-19 14:17,15,
9,2022-11-19 14:17,16,
10,2022-11-19 14:17,17,
11,2022-11-19 14:17,17,
12,2022-11-19 14:17,20,
13,2022-11-19 14:17,28,
14,2022-11-19 14:17,104,
15,2022-11-19 14:17,30,
16,2022-11-19 14:17,23,
17,2022-11-19 14:17,13,
18,2022-11-19 14:17,120,
19,2022-11-19 14:17,95,
20,2022-11-19 14:17,64,
21,2022-11-19 14:17,58,
22,2022-11-19 14:17,42,
23,2022-11-19 14:17,40,
24,2022-11-19 14:17,21,
25,2022-11-19 14:17,80,
26,2022-11-19 14:17,57,
27,2022-11-19 14:17,58,
28,2022-11-19 14:17,17,
29,2022-11-19 14:17,17,
